Date,Previous Month Regime,Regime Description,Selected Strategy,Turnover,Transaction Cost
2012-11-14,,,,0.0,0.0
2012-11-15,,,,0.0,0.0
2012-11-16,,,,0.0,0.0
2012-11-19,,,,0.0,0.0
2012-11-20,,,,0.0,0.0
2012-11-21,,,,0.0,0.0
2012-11-23,,,,0.0,0.0
2012-11-26,,,,0.0,0.0
2012-11-27,,,,0.0,0.0
2012-11-28,,,,0.0,0.0
2012-11-29,,,,0.0,0.0
2012-11-30,,,,0.0,0.0
2012-12-03,0.0,Equity growth / risk-on,60/40,0.0019691450946310862,0.03450960962088975
2012-12-04,,,,0.0,0.0
2012-12-05,,,,0.0,0.0
2012-12-06,,,,0.0,0.0
2012-12-07,,,,0.0,0.0
2012-12-10,,,,0.0,0.0
2012-12-11,,,,0.0,0.0
2012-12-12,,,,0.0,0.0
2012-12-13,,,,0.0,0.0
2012-12-14,,,,0.0,0.0
2012-12-17,,,,0.0,0.0
2012-12-18,,,,0.0,0.0
2012-12-19,,,,0.0,0.0
2012-12-20,,,,0.0,0.0
2012-12-21,,,,0.0,0.0
2012-12-24,,,,0.0,0.0
2012-12-26,,,,0.0,0.0
2012-12-27,,,,0.0,0.0
2012-12-28,,,,0.0,0.0
2012-12-31,,,,0.0,0.0
2013-01-02,0.0,Equity growth / risk-on,60/40,0.00878839448389962,0.15426407024839275
2013-01-03,,,,0.0,0.0
2013-01-04,,,,0.0,0.0
2013-01-07,,,,0.0,0.0
2013-01-08,,,,0.0,0.0
2013-01-09,,,,0.0,0.0
2013-01-10,,,,0.0,0.0
2013-01-11,,,,0.0,0.0
2013-01-14,,,,0.0,0.0
2013-01-15,,,,0.0,0.0
2013-01-16,,,,0.0,0.0
2013-01-17,,,,0.0,0.0
2013-01-18,,,,0.0,0.0
2013-01-22,,,,0.0,0.0
2013-01-23,,,,0.0,0.0
2013-01-24,,,,0.0,0.0
2013-01-25,,,,0.0,0.0
2013-01-28,,,,0.0,0.0
2013-01-29,,,,0.0,0.0
2013-01-30,,,,0.0,0.0
2013-01-31,,,,0.0,0.0
2013-02-01,0.0,Equity growth / risk-on,60/40,0.03001159851212115,0.54024885810467
2013-02-04,,,,0.0,0.0
2013-02-05,,,,0.0,0.0
2013-02-06,,,,0.0,0.0
2013-02-07,,,,0.0,0.0
2013-02-08,,,,0.0,0.0
2013-02-11,,,,0.0,0.0
2013-02-12,,,,0.0,0.0
2013-02-13,,,,0.0,0.0
2013-02-14,,,,0.0,0.0
2013-02-15,,,,0.0,0.0
2013-02-19,,,,0.0,0.0
2013-02-20,,,,0.0,0.0
2013-02-21,,,,0.0,0.0
2013-02-22,,,,0.0,0.0
2013-02-25,,,,0.0,0.0
2013-02-26,,,,0.0,0.0
2013-02-27,,,,0.0,0.0
2013-02-28,,,,0.0,0.0
2013-03-01,0.0,Equity growth / risk-on,60/40,0.0006801677621181557,0.012392753087428572
2013-03-04,,,,0.0,0.0
2013-03-05,,,,0.0,0.0
2013-03-06,,,,0.0,0.0
2013-03-07,,,,0.0,0.0
2013-03-08,,,,0.0,0.0
2013-03-11,,,,0.0,0.0
2013-03-12,,,,0.0,0.0
2013-03-13,,,,0.0,0.0
2013-03-14,,,,0.0,0.0
2013-03-15,,,,0.0,0.0
2013-03-18,,,,0.0,0.0
2013-03-19,,,,0.0,0.0
2013-03-20,,,,0.0,0.0
2013-03-21,,,,0.0,0.0
2013-03-22,,,,0.0,0.0
2013-03-25,,,,0.0,0.0
2013-03-26,,,,0.0,0.0
2013-03-27,,,,0.0,0.0
2013-03-28,,,,0.0,0.0
2013-04-01,0.0,Equity growth / risk-on,60/40,0.016455609687479333,0.3069981386511838
2013-04-02,,,,0.0,0.0
2013-04-03,,,,0.0,0.0
2013-04-04,,,,0.0,0.0
2013-04-05,,,,0.0,0.0
2013-04-08,,,,0.0,0.0
2013-04-09,,,,0.0,0.0
2013-04-10,,,,0.0,0.0
2013-04-11,,,,0.0,0.0
2013-04-12,,,,0.0,0.0
2013-04-15,,,,0.0,0.0
2013-04-16,,,,0.0,0.0
2013-04-17,,,,0.0,0.0
2013-04-18,,,,0.0,0.0
2013-04-19,,,,0.0,0.0
2013-04-22,,,,0.0,0.0
2013-04-23,,,,0.0,0.0
2013-04-24,,,,0.0,0.0
2013-04-25,,,,0.0,0.0
2013-04-26,,,,0.0,0.0
2013-04-29,,,,0.0,0.0
2013-04-30,,,,0.0,0.0
2013-05-01,0.0,Equity growth / risk-on,60/40,0.0018675301347487183,0.03545451775432306
2013-05-02,,,,0.0,0.0
2013-05-03,,,,0.0,0.0
2013-05-06,,,,0.0,0.0
2013-05-07,,,,0.0,0.0
2013-05-08,,,,0.0,0.0
2013-05-09,,,,0.0,0.0
2013-05-10,,,,0.0,0.0
2013-05-13,,,,0.0,0.0
2013-05-14,,,,0.0,0.0
2013-05-15,,,,0.0,0.0
2013-05-16,,,,0.0,0.0
2013-05-17,,,,0.0,0.0
2013-05-20,,,,0.0,0.0
2013-05-21,,,,0.0,0.0
2013-05-22,,,,0.0,0.0
2013-05-23,,,,0.0,0.0
2013-05-24,,,,0.0,0.0
2013-05-28,,,,0.0,0.0
2013-05-29,,,,0.0,0.0
2013-05-30,,,,0.0,0.0
2013-05-31,,,,0.0,0.0
2013-06-03,0.0,Equity growth / risk-on,60/40,0.026191165418983975,0.49809842811615757
2013-06-04,,,,0.0,0.0
2013-06-05,,,,0.0,0.0
2013-06-06,,,,0.0,0.0
2013-06-07,,,,0.0,0.0
2013-06-10,,,,0.0,0.0
2013-06-11,,,,0.0,0.0
2013-06-12,,,,0.0,0.0
2013-06-13,,,,0.0,0.0
2013-06-14,,,,0.0,0.0
2013-06-17,,,,0.0,0.0
2013-06-18,,,,0.0,0.0
2013-06-19,,,,0.0,0.0
2013-06-20,,,,0.0,0.0
2013-06-21,,,,0.0,0.0
2013-06-24,,,,0.0,0.0
2013-06-25,,,,0.0,0.0
2013-06-26,,,,0.0,0.0
2013-06-27,,,,0.0,0.0
2013-06-28,,,,0.0,0.0
2013-07-01,0.0,Equity growth / risk-on,60/40,0.005924028771505718,0.11060968369240601
2013-07-02,,,,0.0,0.0
2013-07-03,,,,0.0,0.0
2013-07-05,,,,0.0,0.0
2013-07-08,,,,0.0,0.0
2013-07-09,,,,0.0,0.0
2013-07-10,,,,0.0,0.0
2013-07-11,,,,0.0,0.0
2013-07-12,,,,0.0,0.0
2013-07-15,,,,0.0,0.0
2013-07-16,,,,0.0,0.0
2013-07-17,,,,0.0,0.0
2013-07-18,,,,0.0,0.0
2013-07-19,,,,0.0,0.0
2013-07-22,,,,0.0,0.0
2013-07-23,,,,0.0,0.0
2013-07-24,,,,0.0,0.0
2013-07-25,,,,0.0,0.0
2013-07-26,,,,0.0,0.0
2013-07-29,,,,0.0,0.0
2013-07-30,,,,0.0,0.0
2013-07-31,,,,0.0,0.0
2013-08-01,0.0,Equity growth / risk-on,60/40,0.025735999451589664,0.49474471954115895
2013-08-02,,,,0.0,0.0
2013-08-05,,,,0.0,0.0
2013-08-06,,,,0.0,0.0
2013-08-07,,,,0.0,0.0
2013-08-08,,,,0.0,0.0
2013-08-09,,,,0.0,0.0
2013-08-12,,,,0.0,0.0
2013-08-13,,,,0.0,0.0
2013-08-14,,,,0.0,0.0
2013-08-15,,,,0.0,0.0
2013-08-16,,,,0.0,0.0
2013-08-19,,,,0.0,0.0
2013-08-20,,,,0.0,0.0
2013-08-21,,,,0.0,0.0
2013-08-22,,,,0.0,0.0
2013-08-23,,,,0.0,0.0
2013-08-26,,,,0.0,0.0
2013-08-27,,,,0.0,0.0
2013-08-28,,,,0.0,0.0
2013-08-29,,,,0.0,0.0
2013-08-30,,,,0.0,0.0
2013-09-03,0.0,Equity growth / risk-on,60/40,0.007751744999998977,0.14548500393957603
2013-09-04,,,,0.0,0.0
2013-09-05,,,,0.0,0.0
2013-09-06,,,,0.0,0.0
2013-09-09,,,,0.0,0.0
2013-09-10,,,,0.0,0.0
2013-09-11,,,,0.0,0.0
2013-09-12,,,,0.0,0.0
2013-09-13,,,,0.0,0.0
2013-09-16,,,,0.0,0.0
2013-09-17,,,,0.0,0.0
2013-09-18,,,,0.0,0.0
2013-09-19,,,,0.0,0.0
2013-09-20,,,,0.0,0.0
2013-09-23,,,,0.0,0.0
2013-09-24,,,,0.0,0.0
2013-09-25,,,,0.0,0.0
2013-09-26,,,,0.0,0.0
2013-09-27,,,,0.0,0.0
2013-09-30,,,,0.0,0.0
2013-10-01,0.0,Equity growth / risk-on,60/40,0.006165756918632415,0.11876995076964825
2013-10-02,,,,0.0,0.0
2013-10-03,,,,0.0,0.0
2013-10-04,,,,0.0,0.0
2013-10-07,,,,0.0,0.0
2013-10-08,,,,0.0,0.0
2013-10-09,,,,0.0,0.0
2013-10-10,,,,0.0,0.0
2013-10-11,,,,0.0,0.0
2013-10-14,,,,0.0,0.0
2013-10-15,,,,0.0,0.0
2013-10-16,,,,0.0,0.0
2013-10-17,,,,0.0,0.0
2013-10-18,,,,0.0,0.0
2013-10-21,,,,0.0,0.0
2013-10-22,,,,0.0,0.0
2013-10-23,,,,0.0,0.0
2013-10-24,,,,0.0,0.0
2013-10-25,,,,0.0,0.0
2013-10-28,,,,0.0,0.0
2013-10-29,,,,0.0,0.0
2013-10-30,,,,0.0,0.0
2013-10-31,,,,0.0,0.0
2013-11-01,0.0,Equity growth / risk-on,60/40,0.01793999941662805,0.35624977888886045
2013-11-04,,,,0.0,0.0
2013-11-05,,,,0.0,0.0
2013-11-06,,,,0.0,0.0
2013-11-07,,,,0.0,0.0
2013-11-08,,,,0.0,0.0
2013-11-11,,,,0.0,0.0
2013-11-12,,,,0.0,0.0
2013-11-13,,,,0.0,0.0
2013-11-14,,,,0.0,0.0
2013-11-15,,,,0.0,0.0
2013-11-18,,,,0.0,0.0
2013-11-19,,,,0.0,0.0
2013-11-20,,,,0.0,0.0
2013-11-21,,,,0.0,0.0
2013-11-22,,,,0.0,0.0
2013-11-25,,,,0.0,0.0
2013-11-26,,,,0.0,0.0
2013-11-27,,,,0.0,0.0
2013-11-29,,,,0.0,0.0
2013-12-02,0.0,Equity growth / risk-on,60/40,0.01817256727384914,0.36601365639878397
2013-12-03,,,,0.0,0.0
2013-12-04,,,,0.0,0.0
2013-12-05,,,,0.0,0.0
2013-12-06,,,,0.0,0.0
2013-12-09,,,,0.0,0.0
2013-12-10,,,,0.0,0.0
2013-12-11,,,,0.0,0.0
2013-12-12,,,,0.0,0.0
2013-12-13,,,,0.0,0.0
2013-12-16,,,,0.0,0.0
2013-12-17,,,,0.0,0.0
2013-12-18,,,,0.0,0.0
2013-12-19,,,,0.0,0.0
2013-12-20,,,,0.0,0.0
2013-12-23,,,,0.0,0.0
2013-12-24,,,,0.0,0.0
2013-12-26,,,,0.0,0.0
2013-12-27,,,,0.0,0.0
2013-12-30,,,,0.0,0.0
2013-12-31,,,,0.0,0.0
2014-01-02,0.0,Equity growth / risk-on,60/40,0.02231971303359781,0.4527668787517696
2014-01-03,,,,0.0,0.0
2014-01-06,,,,0.0,0.0
2014-01-07,,,,0.0,0.0
2014-01-08,,,,0.0,0.0
2014-01-09,,,,0.0,0.0
2014-01-10,,,,0.0,0.0
2014-01-13,,,,0.0,0.0
2014-01-14,,,,0.0,0.0
2014-01-15,,,,0.0,0.0
2014-01-16,,,,0.0,0.0
2014-01-17,,,,0.0,0.0
2014-01-21,,,,0.0,0.0
2014-01-22,,,,0.0,0.0
2014-01-23,,,,0.0,0.0
2014-01-24,,,,0.0,0.0
2014-01-27,,,,0.0,0.0
2014-01-28,,,,0.0,0.0
2014-01-29,,,,0.0,0.0
2014-01-30,,,,0.0,0.0
2014-01-31,,,,0.0,0.0
2014-02-03,0.0,Equity growth / risk-on,60/40,0.031906884013845394,0.6414753039339351
2014-02-04,,,,0.0,0.0
2014-02-05,,,,0.0,0.0
2014-02-06,,,,0.0,0.0
2014-02-07,,,,0.0,0.0
2014-02-10,,,,0.0,0.0
2014-02-11,,,,0.0,0.0
2014-02-12,,,,0.0,0.0
2014-02-13,,,,0.0,0.0
2014-02-14,,,,0.0,0.0
2014-02-18,,,,0.0,0.0
2014-02-19,,,,0.0,0.0
2014-02-20,,,,0.0,0.0
2014-02-21,,,,0.0,0.0
2014-02-24,,,,0.0,0.0
2014-02-25,,,,0.0,0.0
2014-02-26,,,,0.0,0.0
2014-02-27,,,,0.0,0.0
2014-02-28,,,,0.0,0.0
2014-03-03,0.0,Equity growth / risk-on,60/40,0.019568756284332356,0.40471598990551333
2014-03-04,,,,0.0,0.0
2014-03-05,,,,0.0,0.0
2014-03-06,,,,0.0,0.0
2014-03-07,,,,0.0,0.0
2014-03-10,,,,0.0,0.0
2014-03-11,,,,0.0,0.0
2014-03-12,,,,0.0,0.0
2014-03-13,,,,0.0,0.0
2014-03-14,,,,0.0,0.0
2014-03-17,,,,0.0,0.0
2014-03-18,,,,0.0,0.0
2014-03-19,,,,0.0,0.0
2014-03-20,,,,0.0,0.0
2014-03-21,,,,0.0,0.0
2014-03-24,,,,0.0,0.0
2014-03-25,,,,0.0,0.0
2014-03-26,,,,0.0,0.0
2014-03-27,,,,0.0,0.0
2014-03-28,,,,0.0,0.0
2014-03-31,,,,0.0,0.0
2014-04-01,0.0,Equity growth / risk-on,60/40,0.006657304170697875,0.13805825732088853
2014-04-02,,,,0.0,0.0
2014-04-03,,,,0.0,0.0
2014-04-04,,,,0.0,0.0
2014-04-07,,,,0.0,0.0
2014-04-08,,,,0.0,0.0
2014-04-09,,,,0.0,0.0
2014-04-10,,,,0.0,0.0
2014-04-11,,,,0.0,0.0
2014-04-14,,,,0.0,0.0
2014-04-15,,,,0.0,0.0
2014-04-16,,,,0.0,0.0
2014-04-17,,,,0.0,0.0
2014-04-21,,,,0.0,0.0
2014-04-22,,,,0.0,0.0
2014-04-23,,,,0.0,0.0
2014-04-24,,,,0.0,0.0
2014-04-25,,,,0.0,0.0
2014-04-28,,,,0.0,0.0
2014-04-29,,,,0.0,0.0
2014-04-30,,,,0.0,0.0
2014-05-01,0.0,Equity growth / risk-on,60/40,0.0003010590151974468,0.006288256884867102
2014-05-02,,,,0.0,0.0
2014-05-05,,,,0.0,0.0
2014-05-06,,,,0.0,0.0
2014-05-07,,,,0.0,0.0
2014-05-08,,,,0.0,0.0
2014-05-09,,,,0.0,0.0
2014-05-12,,,,0.0,0.0
2014-05-13,,,,0.0,0.0
2014-05-14,,,,0.0,0.0
2014-05-15,,,,0.0,0.0
2014-05-16,,,,0.0,0.0
2014-05-19,,,,0.0,0.0
2014-05-20,,,,0.0,0.0
2014-05-21,,,,0.0,0.0
2014-05-22,,,,0.0,0.0
2014-05-23,,,,0.0,0.0
2014-05-27,,,,0.0,0.0
2014-05-28,,,,0.0,0.0
2014-05-29,,,,0.0,0.0
2014-05-30,,,,0.0,0.0
2014-06-02,0.0,Equity growth / risk-on,60/40,0.002327701615573441,0.04965092409461398
2014-06-03,,,,0.0,0.0
2014-06-04,,,,0.0,0.0
2014-06-05,,,,0.0,0.0
2014-06-06,,,,0.0,0.0
2014-06-09,,,,0.0,0.0
2014-06-10,,,,0.0,0.0
2014-06-11,,,,0.0,0.0
2014-06-12,,,,0.0,0.0
2014-06-13,,,,0.0,0.0
2014-06-16,,,,0.0,0.0
2014-06-17,,,,0.0,0.0
2014-06-18,,,,0.0,0.0
2014-06-19,,,,0.0,0.0
2014-06-20,,,,0.0,0.0
2014-06-23,,,,0.0,0.0
2014-06-24,,,,0.0,0.0
2014-06-25,,,,0.0,0.0
2014-06-26,,,,0.0,0.0
2014-06-27,,,,0.0,0.0
2014-06-30,,,,0.0,0.0
2014-07-01,0.0,Equity growth / risk-on,60/40,0.010825287444968523,0.23356773549510818
2014-07-02,,,,0.0,0.0
2014-07-03,,,,0.0,0.0
2014-07-07,,,,0.0,0.0
2014-07-08,,,,0.0,0.0
2014-07-09,,,,0.0,0.0
2014-07-10,,,,0.0,0.0
2014-07-11,,,,0.0,0.0
2014-07-14,,,,0.0,0.0
2014-07-15,,,,0.0,0.0
2014-07-16,,,,0.0,0.0
2014-07-17,,,,0.0,0.0
2014-07-18,,,,0.0,0.0
2014-07-21,,,,0.0,0.0
2014-07-22,,,,0.0,0.0
2014-07-23,,,,0.0,0.0
2014-07-24,,,,0.0,0.0
2014-07-25,,,,0.0,0.0
2014-07-28,,,,0.0,0.0
2014-07-29,,,,0.0,0.0
2014-07-30,,,,0.0,0.0
2014-07-31,,,,0.0,0.0
2014-08-01,0.0,Equity growth / risk-on,60/40,0.005439970241209291,0.11632232705233882
2014-08-04,,,,0.0,0.0
2014-08-05,,,,0.0,0.0
2014-08-06,,,,0.0,0.0
2014-08-07,,,,0.0,0.0
2014-08-08,,,,0.0,0.0
2014-08-11,,,,0.0,0.0
2014-08-12,,,,0.0,0.0
2014-08-13,,,,0.0,0.0
2014-08-14,,,,0.0,0.0
2014-08-15,,,,0.0,0.0
2014-08-18,,,,0.0,0.0
2014-08-19,,,,0.0,0.0
2014-08-20,,,,0.0,0.0
2014-08-21,,,,0.0,0.0
2014-08-22,,,,0.0,0.0
2014-08-25,,,,0.0,0.0
2014-08-26,,,,0.0,0.0
2014-08-27,,,,0.0,0.0
2014-08-28,,,,0.0,0.0
2014-08-29,,,,0.0,0.0
2014-09-02,0.0,Equity growth / risk-on,60/40,0.0096170497478264,0.21205513424192698
2014-09-03,,,,0.0,0.0
2014-09-04,,,,0.0,0.0
2014-09-05,,,,0.0,0.0
2014-09-08,,,,0.0,0.0
2014-09-09,,,,0.0,0.0
2014-09-10,,,,0.0,0.0
2014-09-11,,,,0.0,0.0
2014-09-12,,,,0.0,0.0
2014-09-15,,,,0.0,0.0
2014-09-16,,,,0.0,0.0
2014-09-17,,,,0.0,0.0
2014-09-18,,,,0.0,0.0
2014-09-19,,,,0.0,0.0
2014-09-22,,,,0.0,0.0
2014-09-23,,,,0.0,0.0
2014-09-24,,,,0.0,0.0
2014-09-25,,,,0.0,0.0
2014-09-26,,,,0.0,0.0
2014-09-29,,,,0.0,0.0
2014-09-30,,,,0.0,0.0
2014-10-01,0.0,Equity growth / risk-on,60/40,0.0016047829090545807,0.034943527945322565
2014-10-02,,,,0.0,0.0
2014-10-03,,,,0.0,0.0
2014-10-06,,,,0.0,0.0
2014-10-07,,,,0.0,0.0
2014-10-08,,,,0.0,0.0
2014-10-09,,,,0.0,0.0
2014-10-10,,,,0.0,0.0
2014-10-13,,,,0.0,0.0
2014-10-14,,,,0.0,0.0
2014-10-15,,,,0.0,0.0
2014-10-16,,,,0.0,0.0
2014-10-17,,,,0.0,0.0
2014-10-20,,,,0.0,0.0
2014-10-21,,,,0.0,0.0
2014-10-22,,,,0.0,0.0
2014-10-23,,,,0.0,0.0
2014-10-24,,,,0.0,0.0
2014-10-27,,,,0.0,0.0
2014-10-28,,,,0.0,0.0
2014-10-29,,,,0.0,0.0
2014-10-30,,,,0.0,0.0
2014-10-31,,,,0.0,0.0
2014-11-03,0.0,Equity growth / risk-on,60/40,0.0038519499250470046,0.08557519215927058
2014-11-04,,,,0.0,0.0
2014-11-05,,,,0.0,0.0
2014-11-06,,,,0.0,0.0
2014-11-07,,,,0.0,0.0
2014-11-10,,,,0.0,0.0
2014-11-11,,,,0.0,0.0
2014-11-12,,,,0.0,0.0
2014-11-13,,,,0.0,0.0
2014-11-14,,,,0.0,0.0
2014-11-17,,,,0.0,0.0
2014-11-18,,,,0.0,0.0
2014-11-19,,,,0.0,0.0
2014-11-20,,,,0.0,0.0
2014-11-21,,,,0.0,0.0
2014-11-24,,,,0.0,0.0
2014-11-25,,,,0.0,0.0
2014-11-26,,,,0.0,0.0
2014-11-28,,,,0.0,0.0
2014-12-01,0.0,Equity growth / risk-on,60/40,0.0068528370680619455,0.15553672366716936
2014-12-02,,,,0.0,0.0
2014-12-03,,,,0.0,0.0
2014-12-04,,,,0.0,0.0
2014-12-05,,,,0.0,0.0
2014-12-08,,,,0.0,0.0
2014-12-09,,,,0.0,0.0
2014-12-10,,,,0.0,0.0
2014-12-11,,,,0.0,0.0
2014-12-12,,,,0.0,0.0
2014-12-15,,,,0.0,0.0
2014-12-16,,,,0.0,0.0
2014-12-17,,,,0.0,0.0
2014-12-18,,,,0.0,0.0
2014-12-19,,,,0.0,0.0
2014-12-22,,,,0.0,0.0
2014-12-23,,,,0.0,0.0
2014-12-24,,,,0.0,0.0
2014-12-26,,,,0.0,0.0
2014-12-29,,,,0.0,0.0
2014-12-30,,,,0.0,0.0
2014-12-31,,,,0.0,0.0
2015-01-02,0.0,Equity growth / risk-on,60/40,0.0018402980401027724,0.041726451259850104
2015-01-05,,,,0.0,0.0
2015-01-06,,,,0.0,0.0
2015-01-07,,,,0.0,0.0
2015-01-08,,,,0.0,0.0
2015-01-09,,,,0.0,0.0
2015-01-12,,,,0.0,0.0
2015-01-13,,,,0.0,0.0
2015-01-14,,,,0.0,0.0
2015-01-15,,,,0.0,0.0
2015-01-16,,,,0.0,0.0
2015-01-20,,,,0.0,0.0
2015-01-21,,,,0.0,0.0
2015-01-22,,,,0.0,0.0
2015-01-23,,,,0.0,0.0
2015-01-26,,,,0.0,0.0
2015-01-27,,,,0.0,0.0
2015-01-28,,,,0.0,0.0
2015-01-29,,,,0.0,0.0
2015-01-30,,,,0.0,0.0
2015-02-02,2.0,Mixed / transition regime,Minimum Volatility,0.6746756422170102,15.288700581373783
2015-02-03,,,,0.0,0.0
2015-02-04,,,,0.0,0.0
2015-02-05,,,,0.0,0.0
2015-02-06,,,,0.0,0.0
2015-02-09,,,,0.0,0.0
2015-02-10,,,,0.0,0.0
2015-02-11,,,,0.0,0.0
2015-02-12,,,,0.0,0.0
2015-02-13,,,,0.0,0.0
2015-02-17,,,,0.0,0.0
2015-02-18,,,,0.0,0.0
2015-02-19,,,,0.0,0.0
2015-02-20,,,,0.0,0.0
2015-02-23,,,,0.0,0.0
2015-02-24,,,,0.0,0.0
2015-02-25,,,,0.0,0.0
2015-02-26,,,,0.0,0.0
2015-02-27,,,,0.0,0.0
2015-03-02,0.0,Equity growth / risk-on,60/40,0.6644639733193412,15.041955564394419
2015-03-03,,,,0.0,0.0
2015-03-04,,,,0.0,0.0
2015-03-05,,,,0.0,0.0
2015-03-06,,,,0.0,0.0
2015-03-09,,,,0.0,0.0
2015-03-10,,,,0.0,0.0
2015-03-11,,,,0.0,0.0
2015-03-12,,,,0.0,0.0
2015-03-13,,,,0.0,0.0
2015-03-16,,,,0.0,0.0
2015-03-17,,,,0.0,0.0
2015-03-18,,,,0.0,0.0
2015-03-19,,,,0.0,0.0
2015-03-20,,,,0.0,0.0
2015-03-23,,,,0.0,0.0
2015-03-24,,,,0.0,0.0
2015-03-25,,,,0.0,0.0
2015-03-26,,,,0.0,0.0
2015-03-27,,,,0.0,0.0
2015-03-30,,,,0.0,0.0
2015-03-31,,,,0.0,0.0
2015-04-01,0.0,Equity growth / risk-on,60/40,0.011718043099889497,0.26350329533721256
2015-04-02,,,,0.0,0.0
2015-04-06,,,,0.0,0.0
2015-04-07,,,,0.0,0.0
2015-04-08,,,,0.0,0.0
2015-04-09,,,,0.0,0.0
2015-04-10,,,,0.0,0.0
2015-04-13,,,,0.0,0.0
2015-04-14,,,,0.0,0.0
2015-04-15,,,,0.0,0.0
2015-04-16,,,,0.0,0.0
2015-04-17,,,,0.0,0.0
2015-04-20,,,,0.0,0.0
2015-04-21,,,,0.0,0.0
2015-04-22,,,,0.0,0.0
2015-04-23,,,,0.0,0.0
2015-04-24,,,,0.0,0.0
2015-04-27,,,,0.0,0.0
2015-04-28,,,,0.0,0.0
2015-04-29,,,,0.0,0.0
2015-04-30,,,,0.0,0.0
2015-05-01,0.0,Equity growth / risk-on,60/40,0.007732639883714809,0.17446729603298283
2015-05-04,,,,0.0,0.0
2015-05-05,,,,0.0,0.0
2015-05-06,,,,0.0,0.0
2015-05-07,,,,0.0,0.0
2015-05-08,,,,0.0,0.0
2015-05-11,,,,0.0,0.0
2015-05-12,,,,0.0,0.0
2015-05-13,,,,0.0,0.0
2015-05-14,,,,0.0,0.0
2015-05-15,,,,0.0,0.0
2015-05-18,,,,0.0,0.0
2015-05-19,,,,0.0,0.0
2015-05-20,,,,0.0,0.0
2015-05-21,,,,0.0,0.0
2015-05-22,,,,0.0,0.0
2015-05-26,,,,0.0,0.0
2015-05-27,,,,0.0,0.0
2015-05-28,,,,0.0,0.0
2015-05-29,,,,0.0,0.0
2015-06-01,0.0,Equity growth / risk-on,60/40,0.008120120608733794,0.1843165014167713
2015-06-02,,,,0.0,0.0
2015-06-03,,,,0.0,0.0
2015-06-04,,,,0.0,0.0
2015-06-05,,,,0.0,0.0
2015-06-08,,,,0.0,0.0
2015-06-09,,,,0.0,0.0
2015-06-10,,,,0.0,0.0
2015-06-11,,,,0.0,0.0
2015-06-12,,,,0.0,0.0
2015-06-15,,,,0.0,0.0
2015-06-16,,,,0.0,0.0
2015-06-17,,,,0.0,0.0
2015-06-18,,,,0.0,0.0
2015-06-19,,,,0.0,0.0
2015-06-22,,,,0.0,0.0
2015-06-23,,,,0.0,0.0
2015-06-24,,,,0.0,0.0
2015-06-25,,,,0.0,0.0
2015-06-26,,,,0.0,0.0
2015-06-29,,,,0.0,0.0
2015-06-30,,,,0.0,0.0
2015-07-01,3.0,Commodity strength / inflation-like,Equal Weight,1.6,35.638152810297534
2015-07-02,,,,0.0,0.0
2015-07-06,,,,0.0,0.0
2015-07-07,,,,0.0,0.0
2015-07-08,,,,0.0,0.0
2015-07-09,,,,0.0,0.0
2015-07-10,,,,0.0,0.0
2015-07-13,,,,0.0,0.0
2015-07-14,,,,0.0,0.0
2015-07-15,,,,0.0,0.0
2015-07-16,,,,0.0,0.0
2015-07-17,,,,0.0,0.0
2015-07-20,,,,0.0,0.0
2015-07-21,,,,0.0,0.0
2015-07-22,,,,0.0,0.0
2015-07-23,,,,0.0,0.0
2015-07-24,,,,0.0,0.0
2015-07-27,,,,0.0,0.0
2015-07-28,,,,0.0,0.0
2015-07-29,,,,0.0,0.0
2015-07-30,,,,0.0,0.0
2015-07-31,,,,0.0,0.0
2015-08-03,0.0,Equity growth / risk-on,60/40,1.590000713482868,35.14793680145129
2015-08-04,,,,0.0,0.0
2015-08-05,,,,0.0,0.0
2015-08-06,,,,0.0,0.0
2015-08-07,,,,0.0,0.0
2015-08-10,,,,0.0,0.0
2015-08-11,,,,0.0,0.0
2015-08-12,,,,0.0,0.0
2015-08-13,,,,0.0,0.0
2015-08-14,,,,0.0,0.0
2015-08-17,,,,0.0,0.0
2015-08-18,,,,0.0,0.0
2015-08-19,,,,0.0,0.0
2015-08-20,,,,0.0,0.0
2015-08-21,,,,0.0,0.0
2015-08-24,,,,0.0,0.0
2015-08-25,,,,0.0,0.0
2015-08-26,,,,0.0,0.0
2015-08-27,,,,0.0,0.0
2015-08-28,,,,0.0,0.0
2015-08-31,,,,0.0,0.0
2015-09-01,2.0,Mixed / transition regime,Minimum Volatility,0.7672044189678756,16.3186838667578
2015-09-02,,,,0.0,0.0
2015-09-03,,,,0.0,0.0
2015-09-04,,,,0.0,0.0
2015-09-08,,,,0.0,0.0
2015-09-09,,,,0.0,0.0
2015-09-10,,,,0.0,0.0
2015-09-11,,,,0.0,0.0
2015-09-14,,,,0.0,0.0
2015-09-15,,,,0.0,0.0
2015-09-16,,,,0.0,0.0
2015-09-17,,,,0.0,0.0
2015-09-18,,,,0.0,0.0
2015-09-21,,,,0.0,0.0
2015-09-22,,,,0.0,0.0
2015-09-23,,,,0.0,0.0
2015-09-24,,,,0.0,0.0
2015-09-25,,,,0.0,0.0
2015-09-28,,,,0.0,0.0
2015-09-29,,,,0.0,0.0
2015-09-30,,,,0.0,0.0
